date_period,orig_country,lang_family,lang_branch,orig_lang,dest_continent,dest_country,num_results
3/1/07,us,Indo-European,Germanic,en,Jordan,5820
3/1/07,us,Indo-European,Germanic,en,Kuwait,1560
3/1/07,us,Indo-European,Germanic,en,Lebanon,3300
3/1/07,us,Indo-European,Germanic,en,Libya,555
3/1/07,us,Indo-European,Germanic,en,Morocco,169
3/1/07,us,Indo-European,Germanic,en,Oman,575
3/1/07,us,Indo-European,Germanic,en,Qatar,2040
3/1/07,us,Indo-European,Germanic,en,Saudi Arabia,3110
3/1/07,us,Indo-European,Germanic,en,Syria,2790
3/1/07,us,Indo-European,Germanic,en,Tunisia,118
3/1/07,us,Indo-European,Germanic,en,West Bank,2149
3/1/07,us,Indo-European,Germanic,en,Yemen,164
3/1/07,us,Indo-European,Germanic,en,Argentina,9780
3/1/07,us,Indo-European,Germanic,en,Bolivia,3170
3/1/07,us,Indo-European,Germanic,en,Brazil,3300
3/1/07,us,Indo-European,Germanic,en,Chile,4940
3/1/07,us,Indo-European,Germanic,en,Colombia,5930
3/1/07,us,Indo-European,Germanic,en,Costa Rica,1530
3/1/07,us,Indo-European,Germanic,en,Cuba,4180
3/1/07,us,Indo-European,Germanic,en,Dominican Republic,167
3/1/07,us,Indo-European,Germanic,en,Ecuador,4140
3/1/07,us,Indo-European,Germanic,en,Guatemala,3670
3/1/07,us,Indo-European,Germanic,en,Honduras,1070
3/1/07,us,Indo-European,Germanic,en,Haiti,703
3/1/07,us,Indo-European,Germanic,en,Jamaica,3170
3/1/07,us,Indo-European,Germanic,en,Mexico,9610
3/1/07,us,Indo-European,Germanic,en,Nicaragua,1870
3/1/07,us,Indo-European,Germanic,en,Panama,2070
3/1/07,us,Indo-European,Germanic,en,Peru,1410
3/1/07,us,Indo-European,Germanic,en,Puerto Rico,1430
3/1/07,us,Indo-European,Germanic,en,Paraguay,1740
3/1/07,us,Indo-European,Germanic,en,El Salvador,3010
3/1/07,us,Indo-European,Germanic,en,Uruguay,5120
3/1/07,us,Indo-European,Germanic,en,Venezuela,6600
3/1/07,us,Indo-European,Germanic,en,Albania,133
3/1/07,us,Indo-European,Germanic,en,Armenia,815
3/1/07,us,Indo-European,Germanic,en,Austria,2260
3/1/07,us,Indo-European,Germanic,en,Azerbaijan,1040
3/1/07,us,Indo-European,Germanic,en,Belgium,1400
3/1/07,us,Indo-European,Germanic,en,Bulgaria,1320
3/1/07,us,Indo-European,Germanic,en,Bosnia and Herzegovina,54
3/1/07,us,Indo-European,Germanic,en,Belarus,608
3/1/07,us,Indo-European,Germanic,en,Switzerland,1960
3/1/07,us,Indo-European,Germanic,en,Czech Republic,1270
3/1/07,us,Indo-European,Germanic,en,Germany,9230
3/1/07,us,Indo-European,Germanic,en,Denmark,1310
3/1/07,us,Indo-European,Germanic,en,Spain,4410
3/1/07,us,Indo-European,Germanic,en,Estonia,574
3/1/07,us,Indo-European,Germanic,en,Finland,1310
3/1/07,us,Indo-European,Germanic,en,France,17700
3/1/07,us,Indo-European,Germanic,en,United Kingdom,22405
3/1/07,us,Indo-European,Germanic,en,Georgia,8340
3/1/07,us,Indo-European,Germanic,en,Greece,1370
3/1/07,us,Indo-European,Germanic,en,Greenland,79
3/1/07,us,Indo-European,Germanic,en,Croatia,714
3/1/07,us,Indo-European,Germanic,en,Hungary,684
3/1/07,us,Indo-European,Germanic,en,Ireland,7250
3/1/07,us,Indo-European,Germanic,en,Italy,5440
3/1/07,us,Indo-European,Germanic,en,Kazakhstan,859
3/1/07,us,Indo-European,Germanic,en,Kyrgyzstan,78
3/1/07,us,Indo-European,Germanic,en,Lithuania,151
3/1/07,us,Indo-European,Germanic,en,Macedonia,136
3/1/07,us,Indo-European,Germanic,en,Netherlands,2590
3/1/07,us,Indo-European,Germanic,en,Norway,1560
3/1/07,us,Indo-European,Germanic,en,Poland,2060
3/1/07,us,Indo-European,Germanic,en,Portugal,4370
3/1/07,us,Indo-European,Germanic,en,Romania,1500
3/1/07,us,Indo-European,Germanic,en,Russia,10600
3/1/07,us,Indo-European,Germanic,en,Serbia,1390
3/1/07,us,Indo-European,Germanic,en,Slovakia,651
3/1/07,us,Indo-European,Germanic,en,Slovenia,180
3/1/07,us,Indo-European,Germanic,en,Sweden,1990
3/1/07,us,Indo-European,Germanic,en,Tajikistan,63
3/1/07,us,Indo-European,Germanic,en,Turkmenistan,84
3/1/07,us,Indo-European,Germanic,en,Turkey,2900
3/1/07,us,Indo-European,Germanic,en,Ukraine,3310
3/1/07,us,Indo-European,Germanic,en,Uzbekistan,130
3/1/07,us,Indo-European,Germanic,en,Australia,15500
3/1/07,us,Indo-European,Germanic,en,China,25500
3/1/07,us,Indo-European,Germanic,en,Hong Kong,4660
3/1/07,us,Indo-European,Germanic,en,Indonesia,5500
3/1/07,us,Indo-European,Germanic,en,Japan,12800
3/1/07,us,Indo-European,Germanic,en,Cambodia,506
3/1/07,us,Indo-European,Germanic,en,South Korea,3790
3/1/07,us,Indo-European,Germanic,en,Laos,130
3/1/07,us,Indo-European,Germanic,en,Macau,735
3/1/07,us,Indo-European,Germanic,en,Myanmar,157
3/1/07,us,Indo-European,Germanic,en,Mongolia,103
3/1/07,us,Indo-European,Germanic,en,Malaysia,2450
3/1/07,us,Indo-European,Germanic,en,New Zealand,5030
3/1/07,us,Indo-European,Germanic,en,Philippines,2310
3/1/07,us,Indo-European,Germanic,en,Papua New Guinea,71
3/1/07,us,Indo-European,Germanic,en,North Korea,3260
3/1/07,us,Indo-European,Germanic,en,Singapore,3150
3/1/07,us,Indo-European,Germanic,en,Thailand,2140
3/1/07,us,Indo-European,Germanic,en,Vietnam,4170
3/1/07,us,Indo-European,Germanic,en,Taiwan,2340
3/1/07,us,Indo-European,Germanic,en,French Guiana,15
3/1/07,us,Indo-European,Germanic,en,South Sudan,162
4/1/07,us,Indo-European,Germanic,en,Angola,729
4/1/07,us,Indo-European,Germanic,en,Burundi,81
4/1/07,us,Indo-European,Germanic,en,Benin,63
4/1/07,us,Indo-European,Germanic,en,Burkina Faso,103
4/1/07,us,Indo-European,Germanic,en,Botswana,65
4/1/07,us,Indo-European,Germanic,en,Central African Republic,90
4/1/07,us,Indo-European,Germanic,en,Cote d'Ivoire,89
4/1/07,us,Indo-European,Germanic,en,Cameroon,89
